;text1.txt;text2.txt;text3.txt;text4.txt;text5.txt;text6.txt;text7.txt;text8.txt;text9.txt;text10.txt;text11.txt;text12.txt;text13.txt;text14.txt;text15.txt
corp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
(utc);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
raytheon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
deal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;2.9068905956085187;0.0;0.0;0.0;0.0
combin;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;2.9068905956085187;0.0;0.0;0.0
missil;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;0.0;0.0;11.627562382434075;0.0
electron;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
warfar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
f-;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
fighter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.534452978042594;0.0;0.0;0.0;0.0;0.0
notabl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
newcom;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
kc-;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
tanker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
pac;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
jf-;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
pakistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
militari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;0.0;0.0;17.44134357365111;0.0
capabl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
kawasaki;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
p-;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
maritim;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
patrol;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
centr;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
vision;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
next-gener;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
combat;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
differ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;0.0;5.813781191217037;0.0;0.0
sixth-gener;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
negoti;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;11.627562382434075;0.0;0.0;0.0
eurofight;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
typhoon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
sweden;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
gripen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
franc;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;2.9068905956085187;0.0;0.0;0.0
rafal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
quick;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0;0.0
qanta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.720671786825555;0.0;0.0;0.0;0.0
australian;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
outstand;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
eight;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
fate;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
world’;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;2.9068905956085187;0.0;0.0
upgrad;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
airline’;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
time”;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
ago;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
emir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.627562382434075;0.0;0.0;0.0;0.0
airport;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9068905956085185;3.813781191217037;7.627562382434074;0.0;11.44134357365111
congest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;0.0;2.9068905956085187;0.0
increas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9068905956085185;0.0;5.720671786825555;1.9068905956085185;3.813781191217037
travel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;5.813781191217037;0.0;0.0
larger;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
pitch;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
land;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
slot;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;0.0;0.0;2.9068905956085187
carri;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;2.9068905956085187;0.0;0.0
shift;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
smaller;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
favor;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
main;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.321928094887362;2.321928094887362;0.0;0.0;2.321928094887362
competitor;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
cheaper;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
“agre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
contract;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.813781191217037;0.0;0.0;0.0;0.0
amend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
qantas”;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
double-deck;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
averag;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;14.534452978042594;0.0;0.0
boast;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
amen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
shower;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
first-class;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
suit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
bar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
john;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;2.9068905956085187;0.0;0.0
leahi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
admit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
jumbo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
lifelin;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
too:;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
dubai-bas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
?ami;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
tsang;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
assign;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
london;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.813781191217037;0.0;5.813781191217037;0.0;0.0
varieti;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
topic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
gender;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
gap;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;2.9068905956085187;0.0;0.0;0.0
fatberg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0;0.0
grip;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.534452978042594;0.0;0.0;0.0
breweri;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.813781191217037;0.0;0.0;0.0
desert;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
hall;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
brussel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.813781191217037;0.0;0.0;0.0
traffic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.813781191217037;1.9068905956085185;1.9068905956085185;7.627562382434074
controllerscreditgeert;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
vanden;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
wijngaert/associ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
prompt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.813781191217037;0.0;0.0;0.0
blockad;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
standstil;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
-hour;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
began;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.813781191217037;0.0;0.0;0.0
pm;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
belgium’;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
workers’;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.720671786825555;0.0;0.0;0.0
union;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.627562382434075;0.0;0.0;0.0
galvan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
four;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
join;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.813781191217037;0.0;0.0;0.0
school;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.813781191217037;0.0;0.0;0.0
nurseri;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
sport;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
facil;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
prison;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.813781191217037;0.0;0.0;0.0
guard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
“what;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
whoever;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
we’r;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;2.9068905956085187;0.0;0.0
sick;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
dough;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
pocket;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
workers”;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
robert;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
verteneuil;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.627562382434075;0.0;0.0;0.0
belgian;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.44134357365111;0.0;0.0;0.0
labor;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
socialist;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
radio;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
morn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.813781191217037;0.0;0.0;0.0
“peopl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
voic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
malais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
unhappi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
situation”;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
protest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.813781191217037;0.0;0.0;0.0
usual;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
translat;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
term;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.813781191217037;0.0;0.0;2.9068905956085187
polici;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.813781191217037;8.720671786825555;0.0;0.0
law;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
flexibl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
individu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;2.9068905956085187;0.0;0.0
socioeconom;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
rhine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
germani;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;2.9068905956085187;0.0
lost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;0.0;2.9068905956085187
parliament;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.813781191217037;0.0;0.0;0.0
biggest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
coalit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;5.813781191217037;0.0
right-w;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
flemish;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
parti;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
opposit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
agreement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
migrat;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
caretak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.813781191217037;0.0;0.0;0.0
minor;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.813781191217037;0.0;0.0;0.0
elect;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.720671786825555;0.0;0.0;0.0
tenur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
unpreced;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
“what’;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
today;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
old;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
ritual;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
game;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
polit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.813781191217037;0.0;2.9068905956085187;0.0
”;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
bert;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
kruisman;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.627562382434075;0.0;0.0;0.0
satirist;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
written;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
book;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
societi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
“back;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
exil;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
war;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.813781191217037;0.0;0.0;0.0
agreements”;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
“after;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
kept;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
institution;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
it”;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
‘rhine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
capitalism’;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
laissez-fair;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
liber;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
social;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.813781191217037;0.0;0.0;0.0
free;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
within;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;0.0;5.813781191217037
welfar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
state”;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
broke;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
reject;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
maximum;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
wage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.813781191217037;0.0;0.0;0.0
prime;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9068905956085187;0.0;0.0;2.9068905956085187
minist;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9068905956085187;0.0;0.0;0.0
